age,gender,shower,out_freq,active_time,hiki_period,sleep_hours,meal_count,isolation
34,0,7,1,3,35,6,3,0.686589351812313
29,1,0,4,2,2,6,2,0.09467131979796875
32,0,7,3,1,27,5,2,0.17093539450441786
36,0,1,0,3,47,9,2,0.9625598062106886
27,1,1,3,0,16,4,3,0.4581580631511359
33,0,7,2,3,10,6,2,0.3778702566185759
30,1,7,3,2,1,10,2,0.08043270865844954
27,0,3,1,2,52,10,2,0.9486266195930647
37,0,3,0,2,107,8,2,0.9471010636816327
32,0,0,1,3,3,8,2,0.5875905081488161
30,0,7,4,1,25,5,2,0.14617156669624295
38,0,1,1,0,9,13,3,0.9427663098438483
35,0,7,1,2,30,11,2,0.7593810169389497
37,1,7,1,2,132,6,2,0.9156461283811059
25,1,1,4,2,9,7,2,0.25460057342619274
34,1,7,4,2,4,5,2,0.0952756906627491
28,1,7,0,3,178,8,3,0.9675573012556451
21,0,3,2,3,3,6,2,0.3443428534325977
28,1,1,1,0,40,5,3,0.9230817649647632
29,1,7,1,1,122,7,3,0.8415084145673184
31,1,7,4,2,38,5,1,0.5705994485835953
35,1,7,4,3,147,9,2,0.6480033370804856
30,0,3,3,3,47,11,2,0.7175962371084119
22,0,7,1,3,2,7,2,0.49737036287702346
36,1,7,4,2,14,10,2,0.19173799367157632
36,1,7,4,3,2,7,2,0.09942441049554852
35,0,0,4,2,7,4,3,0.18798658651749098
20,1,7,2,3,6,7,3,0.15451505168633256
38,0,7,4,3,0,6,1,0.2298906762907927
19,0,3,4,3,10,10,2,0.5045714971936305
31,0,7,0,2,1,6,3,0.5405621534074054
30,0,0,1,2,3,7,1,0.8450678745151673
20,0,3,0,3,3,5,2,0.9152998561564885
22,1,1,0,0,52,7,2,0.9909215180810388
28,0,7,4,1,3,12,1,0.12412828196020843
24,1,7,2,2,3,7,2,0.1506541603958824
23,0,7,0,0,44,7,3,0.9569451803068371
19,1,7,2,2,85,10,2,0.415035959531553
21,1,7,4,2,77,8,4,0.19173799367157632
23,1,3,3,2,155,4,1,0.9176166515176317
20,1,3,2,2,43,8,2,0.7004046962555395
28,0,3,4,2,39,6,3,0.48473668424663047
29,0,7,1,2,7,5,2,0.6801282715042763
28,0,3,4,0,144,4,3,0.8661672498628995
30,1,3,4,2,38,6,2,0.5812360910981134
37,0,7,4,2,1,7,2,0.06770942671755258
33,1,7,3,2,1,7,3,0.06050523749379667
27,0,7,4,2,2,8,1,0.16414413219555551
21,0,7,2,3,3,5,3,0.15451505168633256
21,0,7,4,3,2,6,2,0.09942441049554852
31,1,1,0,0,22,7,2,0.9348538270688084
23,0,7,4,2,26,9,3,0.13851507233090157
33,0,3,1,3,1,7,2,0.7364778263732298
22,1,7,3,0,78,7,3,0.3699824143744368
26,0,7,4,0,121,5,0,0.8973595505317965
24,0,7,4,3,72,8,2,0.2650325116032955
32,0,3,1,1,80,4,3,0.813427129999949
35,0,3,2,1,9,8,3,0.3556637538196237
23,0,7,1,2,50,6,2,0.8149811489642007
31,1,7,2,2,11,9,2,0.2854919466483189
30,0,1,4,2,78,7,3,0.18798658651749098
34,1,7,4,2,53,6,2,0.3295081344382887
25,1,7,3,3,4,12,2,0.3540945266404191
19,1,7,3,3,103,5,2,0.45585282658658766
32,0,3,1,0,9,7,2,0.9748464582497017
35,1,7,4,0,12,7,2,0.3984089101362767
35,0,3,1,0,31,4,3,0.9191130787936367
33,1,7,3,2,75,5,3,0.16222822285069657
25,0,3,3,1,0,4,2,0.16224435963257305
36,0,7,0,2,56,7,2,0.8808929034375721
31,1,3,4,3,14,6,2,0.5045714971936305
24,0,3,3,3,0,4,2,0.27300304093662764
27,1,7,1,2,1,5,3,0.30614093416389604
32,0,3,2,2,28,6,2,0.5301832089223527
20,1,7,3,2,14,8,2,0.23684998372404348
32,0,3,1,2,29,6,3,0.8579817480466164
20,0,1,1,2,14,7,2,0.7537834173549436
26,0,3,1,0,215,4,2,0.988450847908052
29,1,1,4,2,1,5,2,0.09467131979796875
27,0,3,1,3,2,4,1,0.9181428286364791
29,1,3,1,0,9,5,2,0.9829131041256276
26,0,3,1,3,75,7,1,0.9610636405755169
32,0,7,2,1,3,6,3,0.0798347557977358
29,1,3,3,1,193,9,1,0.8972463011837352
21,1,7,4,2,177,4,1,0.7660606225444355
21,1,3,3,3,53,10,2,0.7340680327703969
28,0,0,4,2,24,7,2,0.9549508273032103
27,0,3,2,2,5,6,3,0.2534792817345729
32,0,1,1,3,132,7,3,0.9598413345170697
25,1,7,3,3,21,10,2,0.320550086751266
27,0,3,4,3,0,11,2,0.23769177786383444
20,0,7,1,1,102,6,1,0.9162151673068658
36,1,7,3,2,232,9,3,0.4971266110620903
27,1,7,4,2,1,6,3,0.0469161421399008
24,1,7,4,1,29,10,3,0.1039700280549616
19,1,3,3,0,29,5,1,0.9336902702160544
24,0,7,2,3,3,7,2,0.2123702534417876
24,0,7,3,3,54,6,2,0.4736018134052763
21,0,7,4,2,9,8,2,0.19173799367157632
24,1,7,4,2,1,8,2,0.06770942671755258
21,0,7,3,1,1,8,0,0.1403242569084257
34,0,1,1,2,11,5,3,0.7548963274853566
30,0,7,2,2,3,7,2,0.10899547604453799
35,0,7,3,2,52,5,1,0.6154391688421395
29,1,7,3,3,4,4,3,0.124306476497246
23,1,1,1,3,173,7,3,0.9598413345170697
22,1,7,1,2,2,6,3,0.39572838841414987
35,1,7,4,1,14,8,3,0.1039700280549616
28,1,7,2,2,19,5,3,0.21310624157706284
26,0,7,4,2,78,15,3,0.3137529897280084
29,0,7,1,0,2,3,3,0.8045209235320673
20,0,3,1,0,0,10,2,0.8369375641391403
27,0,3,3,0,229,10,3,0.8862931331896244
34,0,0,2,0,220,8,2,0.8912968736067969
38,0,3,1,2,133,8,2,0.9784964079389573
29,0,3,4,2,26,6,3,0.3122936162960593
24,0,3,3,2,28,11,3,0.3726910492540855
33,0,7,4,1,6,6,2,0.14617156669624295
33,0,3,2,2,2,7,2,0.2567780042175167
36,1,7,4,3,2,8,3,0.06961888680922525
26,1,7,4,3,211,6,3,0.5551131985354308
19,0,3,4,2,5,6,3,0.16776966098078253
37,0,7,4,2,3,5,3,0.0469161421399008
30,1,3,2,2,151,5,1,0.9396777263573242
24,1,7,4,0,2,9,2,0.1685748023948792
38,0,7,4,1,2,8,2,0.04980215760699774
29,1,7,3,2,1,5,3,0.06050523749379667
35,0,7,4,1,74,6,3,0.1039700280549616
24,0,3,4,2,5,14,2,0.45821058713283264
22,0,0,4,2,7,7,1,0.48013135612314384
23,1,3,1,2,91,4,2,0.9405732153277967
30,0,3,1,2,175,10,1,0.991938048094746
37,1,7,2,3,186,8,2,0.7561432999559756
26,0,7,3,2,1,4,2,0.1762072100105245
35,1,3,0,2,72,6,2,0.9412241832652388
26,1,7,4,2,75,6,3,0.13851507233090157
37,1,7,4,3,180,4,2,0.6480033370804856
36,0,7,3,3,229,5,2,0.6891633884028409
20,0,7,2,2,3,11,3,0.10732111221959086
25,1,7,4,2,2,4,2,0.06770942671755258
28,0,7,4,0,6,8,2,0.22719849020662616
24,0,7,2,1,74,6,2,0.22381462580496778
35,1,3,4,1,9,6,2,0.32592173020100806
24,0,3,1,3,168,8,3,0.9791158166332662
28,0,7,4,0,17,8,3,0.3098071510462749
23,1,1,0,3,1,11,3,0.7202940800588555
19,1,7,4,3,72,4,2,0.2650325116032955
20,1,7,2,2,5,10,2,0.1506541603958824
34,1,7,4,2,34,5,2,0.19173799367157632
38,1,7,0,3,8,7,1,0.9588567227930653
36,1,7,4,2,3,7,3,0.0469161421399008
30,0,3,1,1,3,6,2,0.5702242504184469
27,1,0,0,2,35,11,2,0.8371398449267301
34,1,0,2,1,3,7,2,0.1127750189120226
30,1,7,2,2,8,5,3,0.21310624157706284
22,1,7,4,2,18,7,3,0.13851507233090157
24,1,7,4,2,0,11,2,0.06770942671755258
31,0,7,3,3,3,12,2,0.11735706466584259
34,1,7,3,1,3,3,2,0.1337210356545382
19,1,7,3,2,6,10,2,0.2222124296375601
21,1,7,1,1,73,8,1,0.8057889489295113
19,1,7,3,2,13,5,3,0.1737974195454624
19,1,7,4,3,10,6,3,0.19640828735719237
29,0,7,4,1,2,4,3,0.034305763809608196
33,1,7,1,2,6,6,2,0.6801282715042763
28,1,0,1,3,37,7,2,0.9912936270019117
33,0,3,4,3,0,4,2,0.23769177786383444
27,0,7,1,1,34,5,3,0.5098103902815762
26,1,0,2,3,69,4,2,0.46653371241328345
22,1,7,1,2,102,10,3,0.7915942782863314
24,1,7,1,2,2,5,2,0.4914074137621636
30,1,3,2,3,73,10,2,0.6317339026650111
20,0,3,1,2,14,6,3,0.8579817480466164
31,1,7,1,0,57,6,3,0.950661106467537
28,1,7,3,3,208,8,2,0.6891633884028409
28,1,3,1,2,7,7,2,0.8572483925689074
38,0,7,0,1,3,8,2,0.5335184474937743
34,1,7,4,0,4,7,2,0.22719849020662616
35,1,7,4,3,5,5,0,0.2927640798280327
35,1,3,2,2,8,7,0,0.7447785811732787
28,0,7,2,3,74,6,2,0.3778702566185759
32,0,3,0,3,12,7,3,0.9121912130738963
30,1,7,1,2,126,8,1,0.9775606603875555
22,1,7,4,3,6,6,2,0.13799151878469615
21,0,7,4,1,84,6,2,0.23312411202830632
21,1,7,1,1,19,7,2,0.605436254141061
24,0,3,4,3,33,9,3,0.4083874786832369
25,0,7,4,1,195,7,1,0.702662015505927
22,1,3,1,3,23,4,2,0.9312679796610085
22,1,3,4,3,15,3,3,0.6084487990870271
21,1,7,1,0,2,6,3,0.5519206815495701
25,0,7,0,3,5,7,2,0.7066669116463945
23,0,0,3,3,65,6,2,0.4045088744554291
21,1,7,4,3,31,5,1,0.493683853920291
24,0,0,3,0,2,5,3,0.20563786386851055
32,0,3,2,3,179,12,1,0.9594808728411227
28,1,7,4,2,3,5,2,0.06770942671755258
31,0,3,2,1,1,2,2,0.35949798311078485
23,0,7,4,3,1,4,3,0.06961888680922525
25,1,7,2,2,176,6,1,0.8465215245494874
21,0,7,4,0,4,6,2,0.22719849020662616
32,0,7,4,1,1,5,2,0.04980215760699774
25,1,3,4,2,2,6,0,0.3465852644399397
33,0,7,3,1,3,8,2,0.06417089461205494
26,0,7,3,2,4,5,2,0.11255358228323815
19,0,7,3,3,2,10,2,0.11735706466584259
26,1,7,4,2,145,7,2,0.5477271131353904
23,1,3,2,2,28,11,3,0.4333878058217357
19,0,7,4,1,2,8,2,0.04980215760699774
26,1,7,4,2,1,6,3,0.0469161421399008
26,1,7,1,2,8,8,2,0.6801282715042763
33,0,0,4,3,35,6,2,0.3417643366081469
19,1,0,1,3,218,6,2,0.972424150784952
36,1,7,4,2,17,7,2,0.19173799367157632
34,0,3,4,2,29,12,1,0.6443309079785957
20,0,3,1,3,7,4,3,0.9018020702740305
19,1,7,0,3,59,17,3,0.8839904470379248
36,1,7,0,0,15,7,3,0.8710531268981131
38,1,7,1,0,0,5,2,0.7295387493024799
30,0,7,4,2,26,9,2,0.19173799367157632
24,1,3,1,0,12,8,2,0.9829131041256276
24,0,3,3,1,2,8,2,0.1513033793430901
35,1,7,0,3,10,7,2,0.8444015846998059
24,0,3,4,3,2,6,3,0.17446634856967164
25,0,7,4,3,69,6,2,0.2650325116032955
26,0,7,4,3,26,8,2,0.2650325116032955
19,0,3,4,0,79,5,2,0.8121686412912372
20,1,3,4,1,139,6,2,0.7116803167848514
29,1,7,4,2,35,9,2,0.19173799367157632
30,0,1,1,2,208,8,2,0.9398648425831742
28,1,7,4,2,13,9,2,0.19173799367157632
24,0,7,1,0,5,5,3,0.8597153195004505
26,1,7,1,0,89,6,2,0.9133477696785759
24,1,7,3,2,44,6,2,0.37180672735768916
33,0,1,4,0,9,8,1,0.7205398324577535
25,1,0,3,3,4,5,2,0.2172773287730943
27,1,7,0,1,9,5,2,0.720385435581409
25,1,3,4,3,203,4,1,0.933593256202736
37,1,7,4,2,3,7,2,0.06770942671755258
19,0,7,2,2,6,11,2,0.1506541603958824
31,1,7,4,2,8,8,2,0.19173799367157632
20,1,7,4,2,7,5,2,0.19173799367157632
20,0,3,1,0,68,5,2,0.9613654099685319
38,1,0,2,2,87,8,3,0.8463727648156604
28,1,3,1,2,10,7,1,0.9601610916539437
31,0,7,1,3,94,6,3,0.7955023477903768
33,1,7,4,2,239,8,3,0.4508020768233382
21,1,3,4,1,2,6,3,0.09118313753282856
26,1,7,1,2,4,9,2,0.48556956474893215
30,1,7,2,3,42,4,2,0.5571857181089149
33,1,3,1,2,1,5,3,0.5547883641076656
38,0,1,4,0,129,7,1,0.9293921105586969
20,1,3,2,3,52,12,3,0.7066328748557588
32,1,1,4,2,3,6,3,0.06618596215903105
32,1,3,1,0,13,5,2,0.943708776447091
36,1,3,4,2,77,6,2,0.401193131209257
21,1,7,3,3,2,5,2,0.11735706466584259
22,1,7,1,0,1,7,3,0.6464250282869266
20,1,7,4,2,36,6,3,0.13851507233090157
20,0,7,2,2,12,8,2,0.2854919466483189
31,1,3,1,0,19,5,3,0.9440269620834761
34,0,3,1,2,10,7,4,0.8991258406437996
29,0,7,4,2,39,5,3,0.24986498513370112
35,0,7,4,1,4,6,2,0.07063023635685803
35,1,7,1,2,136,8,3,0.8803435271714264
19,1,1,3,2,133,5,2,0.6952442136393218
38,0,3,4,2,238,7,1,0.9024245848563444
32,0,7,3,3,3,10,2,0.1262083708756705
23,1,7,4,3,3,9,2,0.09942441049554852
38,1,7,4,3,2,9,2,0.09942441049554852
30,1,7,3,0,22,8,2,0.4642186972337638
24,0,7,4,2,4,4,2,0.0952756906627491
20,0,3,0,2,54,6,1,0.9826025502984026
36,0,7,1,3,92,7,2,0.8949439313393902
33,1,7,4,2,66,6,2,0.19173799367157632
37,0,7,1,3,2,6,3,0.40144674598902436
35,1,7,1,0,136,6,2,0.9859262323263268
35,0,3,4,3,3,3,2,0.41242628242952073
25,1,7,1,2,53,8,1,0.9225432897277509
34,0,7,1,3,2,5,2,0.49737036287702346
36,1,7,2,0,77,4,2,0.5272920785144884
21,1,1,3,1,20,6,2,0.24384966954002202
38,1,0,4,2,22,6,2,0.25460057342619274
32,0,7,2,2,5,5,3,0.10732111221959086
25,0,1,1,3,36,8,2,0.8231266594785767
35,1,3,3,3,4,7,3,0.2861808244358083
27,1,7,1,2,223,8,2,0.9415599656337198
35,1,0,1,0,180,11,2,0.9933649287505758
38,0,7,4,2,11,9,2,0.19173799367157632
29,0,3,3,3,9,6,1,0.7683345868047383
27,0,7,3,2,5,5,1,0.255362975620184
19,1,3,0,3,0,4,0,0.9506705609558505
33,0,7,3,2,3,5,2,0.08043270865844954
33,1,7,1,2,78,4,2,0.7593810169389497
38,1,7,1,2,4,4,2,0.5835077373094789
34,0,3,1,1,171,6,3,0.9570032547740555
23,0,1,4,0,33,12,3,0.3925779182276662
31,0,1,1,3,4,11,2,0.7540823177421444
19,0,7,3,3,33,9,2,0.320550086751266
27,1,1,4,0,29,6,2,0.4881105158156676
36,1,7,2,2,125,7,2,0.6710344546893512
29,0,7,4,2,81,8,2,0.19173799367157632
25,1,3,1,0,190,6,1,0.9981342729868757
20,1,3,2,2,0,4,3,0.18973932874463328
25,1,7,4,2,0,7,2,0.06770942671755258
35,1,7,4,2,3,7,3,0.0666218676473796
24,1,7,4,2,10,6,2,0.19173799367157632
38,0,7,4,2,0,6,3,0.0469161421399008
32,1,7,1,3,21,11,1,0.9284273735484669
29,0,3,4,2,11,8,1,0.6443309079785957
27,1,7,4,3,0,5,3,0.06961888680922525
24,0,7,3,0,68,4,2,0.6669965439239031
27,1,7,4,2,2,12,3,0.0469161421399008
38,0,0,4,2,174,7,2,0.9327693936240811
38,0,3,2,2,2,5,3,0.18973932874463328
23,0,7,4,1,1,4,2,0.04980215760699774
33,0,7,0,3,26,16,2,0.9607973846404666
26,0,7,3,2,18,7,2,0.2222124296375601
36,1,7,1,3,83,6,3,0.7647948776221235
33,0,7,1,1,28,3,2,0.8367890013688514
24,0,7,4,1,3,7,3,0.034305763809608196
19,1,3,1,1,46,8,2,0.9301958924387905
33,1,7,4,3,14,7,3,0.19640828735719237
32,0,7,2,2,34,8,3,0.21310624157706284
29,0,0,3,1,76,8,2,0.22890928414049386
29,1,3,4,0,1,12,3,0.279604661605762
24,0,7,1,0,199,6,2,0.9859262323263268
26,1,3,1,3,29,4,3,0.8608637199543453
20,0,7,3,2,58,7,1,0.6348373805060882
20,0,3,0,2,23,5,3,0.872350756634528
30,1,7,4,2,3,8,2,0.06770942671755258
30,1,7,4,3,6,5,2,0.13799151878469615
23,1,7,1,1,26,5,2,0.605436254141061
37,1,7,0,2,236,4,2,0.9666067678836112
25,0,7,4,2,4,6,2,0.0952756906627491
21,1,7,1,2,154,5,1,0.9775606603875555
21,0,7,4,1,18,6,2,0.14617156669624295
37,0,3,4,2,2,7,3,0.12205835951652672
35,0,1,4,3,64,5,3,0.2603089198669121
34,0,3,3,2,73,8,3,0.3726910492540855
20,0,7,1,3,9,12,3,0.7647948776221235
32,1,7,1,3,214,8,2,0.9428588435009359
24,1,7,1,3,57,8,2,0.9085799075031477
21,1,3,3,1,11,6,2,0.3874698353868201
30,1,0,1,3,30,6,2,0.8231266594785767
28,1,7,3,1,66,5,2,0.17093539450441786
28,0,1,3,3,4,4,3,0.15835408022403077
20,1,7,2,2,1,5,2,0.10899547604453799
20,1,3,1,2,25,7,2,0.8991258406437996
35,0,7,1,2,34,7,2,0.7593810169389497
32,1,7,4,2,45,6,2,0.3295081344382887
21,1,3,4,2,140,7,0,0.8984233221386818
23,0,7,2,2,3,7,2,0.1506541603958824
21,0,7,3,2,27,7,3,0.16222822285069657
21,0,7,4,2,0,7,2,0.06770942671755258
20,1,7,4,1,53,10,2,0.2618059186482525
24,1,3,3,2,19,8,2,0.4465649943580163
19,0,3,4,2,89,10,2,0.5433159088079472
27,1,7,4,2,0,4,3,0.0469161421399008
34,0,7,3,2,32,10,2,0.2222124296375601
28,0,7,4,3,29,5,2,0.2650325116032955
30,0,7,4,0,67,5,3,0.3098071510462749
20,1,7,3,2,171,7,2,0.5932526872230572
33,1,7,4,2,3,8,2,0.06770942671755258
21,1,1,4,2,19,5,2,0.25460057342619274
30,1,7,4,2,60,5,3,0.24986498513370112
25,0,7,3,3,11,7,2,0.320550086751266
33,0,7,1,0,11,5,2,0.8558226120892807
26,0,1,4,2,12,10,3,0.18798658651749098
33,1,7,3,1,116,5,2,0.28454542365891616
21,0,3,1,3,17,9,1,0.9734299113446038
25,0,7,3,2,131,4,2,0.5932526872230572
33,1,7,2,2,3,5,2,0.1506541603958824
22,1,7,4,2,5,7,3,0.0666218676473796
24,1,7,4,3,1,8,2,0.09942441049554852
37,0,7,1,1,3,8,2,0.3196253412018883
26,0,0,3,2,5,4,3,0.11014032475799847
27,0,1,3,2,63,3,3,0.3856161433796447
29,1,7,4,2,2,6,2,0.06770942671755258
22,1,1,4,0,30,11,2,0.6879248077893263
33,1,7,1,3,6,5,2,0.5892933539817659
20,1,7,3,2,2,6,2,0.08043270865844954
38,0,3,1,0,78,6,2,0.943708776447091
32,0,0,4,3,47,7,2,0.895379684190664
24,1,3,1,2,2,10,2,0.647703282797043
36,1,7,4,3,0,5,3,0.06961888680922525
36,1,3,3,0,2,5,2,0.40816299603719985
37,0,3,1,0,220,12,2,0.988450847908052
32,0,7,4,3,3,10,3,0.09788092345453299
31,0,7,4,3,5,6,2,0.13799151878469615
38,1,7,4,1,33,11,2,0.14617156669624295
25,1,7,1,3,29,15,2,0.9018712016064377
19,1,7,4,2,32,7,2,0.19173799367157632
22,0,7,1,3,73,5,2,0.8275085311137813
24,1,3,3,1,80,11,3,0.30008730524199706
37,1,3,4,2,92,5,0,0.7546882183178069
27,0,7,4,1,107,6,2,0.23312411202830632
27,0,1,1,0,73,6,1,0.9716725159132327
32,0,7,0,3,194,6,2,0.9651623516934476
30,0,1,3,0,50,10,2,0.721016181134473
28,0,3,1,0,230,6,2,0.9921895725579197
21,1,3,4,2,63,6,2,0.401193131209257
22,1,3,1,0,31,9,3,0.9440269620834761
22,1,3,3,0,2,7,2,0.4283043545756642
28,1,3,1,2,229,4,2,0.9684116697565233
24,1,1,0,3,9,6,2,0.8865406075054594
20,0,7,1,0,12,5,3,0.9324549869845199
37,1,7,4,1,16,7,2,0.14617156669624295
37,0,1,4,3,3,6,3,0.13511588793416768
38,0,3,3,2,3,6,2,0.2115796129386567
23,0,1,1,2,12,7,2,0.8196268062005243
34,1,0,4,3,16,9,3,0.2603089198669121
21,0,7,3,1,16,8,3,0.12261092824308445
26,1,7,2,1,131,7,3,0.49943817877173446
20,1,7,4,0,3,5,2,0.22719849020662616
28,1,7,4,2,71,11,2,0.19173799367157632
26,0,3,1,1,5,4,3,0.5659651648440387
22,0,7,1,0,0,9,3,0.5519206815495701
29,0,3,0,2,53,5,2,0.9707388497978132
31,1,7,4,2,8,12,2,0.19173799367157632
25,1,7,1,0,46,8,2,0.9480582104599331
29,0,7,4,2,169,8,2,0.5477271131353904
30,1,3,4,3,9,11,2,0.5045714971936305
22,1,3,4,0,11,6,2,0.6516185144181187
21,1,7,2,2,177,6,2,0.6710344546893512
28,0,7,4,0,54,6,2,0.5784093084369945
22,1,7,1,2,5,6,3,0.39015523490096693
25,0,7,4,2,1,11,2,0.06770942671755258
38,1,7,2,1,4,12,2,0.11348047509190055
22,0,7,3,2,1,11,2,0.08677289082782383
24,1,7,1,2,14,6,2,0.7593810169389497
21,0,7,2,0,8,7,2,0.9857606797479753
27,1,1,4,3,5,9,2,0.18731670078115772
26,1,0,3,3,58,6,2,0.5643513983911845
33,1,3,1,2,236,10,2,0.9784964079389573
25,0,7,4,0,153,7,2,0.77173761566687
21,1,3,0,2,12,7,3,0.9156399207372427
36,1,7,2,2,56,7,3,0.35940293886631
26,1,7,4,2,19,7,3,0.13851507233090157
36,1,1,3,2,7,6,2,0.3088512077196996
25,0,7,2,2,15,8,3,0.21310624157706284
37,0,3,3,2,6,9,3,0.1953553633943648
21,1,7,4,2,2,8,1,0.16414413219555551
37,0,3,1,2,136,5,4,0.9784964079389573
38,0,3,1,0,1,5,2,0.8839668777294898
33,0,7,2,2,50,6,1,0.6911867457157039
32,1,7,1,0,150,7,2,0.9680547960833408
36,1,3,0,2,3,8,2,0.8766791669282257
28,0,7,4,0,10,2,1,0.8012365357841194
31,0,7,1,2,9,6,3,0.5903565139703284
19,1,7,4,2,28,7,3,0.13851507233090157
22,1,0,4,3,66,7,1,0.5840122727904536
24,1,3,4,3,24,8,3,0.4083874786832369
27,1,7,4,2,11,7,3,0.13851507233090157
30,1,7,4,1,10,3,2,0.2781780184853864
34,1,3,4,3,5,4,3,0.23456086545504606
21,0,0,4,3,4,5,2,0.6471340131567738
20,1,7,1,2,2,8,3,0.30614093416389604
27,0,3,1,3,105,5,2,0.9600948668884944
22,1,7,0,2,36,11,2,0.9215457317556898
28,0,1,0,0,195,10,2,0.9865336643571602
31,0,7,3,2,20,8,4,0.23684998372404348
37,0,7,3,2,15,10,2,0.23684998372404348
37,0,3,1,2,7,6,2,0.8572483925689074
27,1,3,4,1,51,6,2,0.5004142367026713
21,1,7,2,1,3,5,2,0.08111926111917885
24,1,3,2,3,131,6,2,0.8975147261686591
19,1,3,4,0,34,5,2,0.6516185144181187
30,1,1,4,3,72,5,2,0.3417643366081469
28,0,3,1,0,73,6,3,0.9749933022682011
30,1,3,4,2,44,9,2,0.5812360910981134
34,0,7,4,1,85,6,3,0.1708413789233215
31,1,1,2,2,78,7,0,0.5980213310120656
24,0,3,1,2,17,8,2,0.8572483925689074
37,0,1,0,1,30,4,2,0.7876648007097419
22,0,7,0,3,46,10,3,0.9236776435216313
31,1,1,1,1,7,19,1,0.8986520405839047
26,0,7,0,0,7,10,3,0.9398175382952708
23,1,7,1,3,5,5,3,0.5907460945806399
38,0,1,1,2,123,7,3,0.9137431041921126
26,1,7,4,2,225,11,2,0.5477271131353904
30,1,7,2,2,17,6,2,0.2854919466483189
34,1,7,2,0,16,5,2,0.7205676767508963
23,0,7,1,2,44,6,3,0.7490938474639302
32,1,7,4,3,0,4,2,0.09942441049554852
26,1,7,3,0,23,6,1,0.6832061899923186
22,1,3,2,3,4,4,2,0.432309005105137
20,0,3,4,2,25,7,3,0.3122936162960593
30,1,7,4,2,79,5,3,0.13851507233090157
22,0,7,1,2,55,2,2,0.9083904865648285
23,1,3,3,1,0,9,2,0.1513033793430901
22,1,7,1,1,0,6,2,0.3196253412018883
32,0,7,4,0,18,8,1,0.6416674610761121
25,1,3,4,0,134,11,3,0.9373497858475586
21,0,7,1,0,11,8,2,0.8980685915132466
34,1,7,1,0,68,9,3,0.9029200408514009
33,0,7,1,2,2,5,2,0.3942931793968014
37,0,0,4,2,4,7,3,0.09319398502573192
33,1,3,4,0,30,8,3,0.5590331867041001
19,0,7,1,2,3,6,3,0.30614093416389604
37,1,3,0,0,235,5,2,0.9956375790511273
33,0,3,4,2,37,6,2,0.5812360910981134
26,1,1,4,0,18,11,2,0.4881105158156676
26,0,7,4,0,13,11,0,0.631341599576732
33,0,7,0,3,4,8,1,0.8669156419115093
38,0,3,3,1,1,5,2,0.16224435963257305
21,1,0,1,1,146,20,2,0.9436342132471254
28,1,7,4,3,147,11,1,0.8327135347664527
25,1,7,4,0,28,4,2,0.604894970501759
23,1,3,4,3,24,7,2,0.5045714971936305
32,1,3,1,1,1,10,1,0.8418957516027714
34,1,3,4,3,20,7,2,0.5045714971936305
21,0,7,3,2,231,4,2,0.7665371557760152
27,0,3,0,2,21,10,2,0.9412241832652388
34,1,7,0,2,12,6,2,0.7811818727957353
19,1,3,1,0,55,7,2,0.9809705097522461
25,0,7,4,3,95,6,3,0.3026520943707574
30,0,7,4,1,2,11,2,0.04980215760699774
20,1,3,4,2,63,2,1,0.8030779143000858
37,0,7,0,0,141,8,2,0.9877764970982705
21,0,1,3,2,5,10,2,0.16553686863324116
22,1,7,3,2,71,5,2,0.23684998372404348
31,0,1,4,2,178,6,2,0.6355319873203712
20,1,7,4,2,1,8,2,0.06770942671755258
36,1,1,3,2,9,5,3,0.21802561537235302
35,0,7,4,1,73,5,2,0.14617156669624295
33,1,3,4,2,48,6,2,0.5812360910981134
37,1,7,4,0,63,6,2,0.3984089101362767
23,1,7,1,2,27,5,2,0.7593810169389497
36,0,7,3,2,39,6,2,0.39134031552552034
23,0,7,0,3,1,9,2,0.6242641170192744
31,1,7,4,2,7,11,2,0.19173799367157632
24,0,7,1,2,26,5,3,0.6814334044724342
33,0,1,1,0,130,6,2,0.977594725734107
38,1,7,3,3,72,8,3,0.24228971076103156
26,1,7,1,1,85,6,3,0.7327009245017687
36,0,7,2,2,5,5,2,0.1506541603958824
28,0,3,2,2,10,7,2,0.5301832089223527
33,1,7,3,0,2,4,3,0.15239292737883772
32,0,1,1,3,1,6,3,0.5890450715730372
31,0,7,4,2,38,4,2,0.3295081344382887
24,0,7,4,3,29,10,3,0.19640828735719237
31,0,3,1,2,3,7,1,0.8806494160904836
23,0,3,0,3,168,10,2,0.9873810693784554
25,1,7,3,2,4,6,2,0.12109230354434995
38,1,3,3,3,5,6,3,0.2861808244358083
27,1,1,4,3,3,7,3,0.09726180319986935
21,1,3,4,3,12,9,0,0.7247929245898959
32,1,7,4,1,1,8,2,0.04980215760699774
20,1,7,4,2,11,8,2,0.19173799367157632
24,0,0,1,2,11,7,2,0.7537834173549436
26,1,7,4,3,10,5,2,0.2650325116032955
21,0,7,2,2,47,6,3,0.35940293886631
21,1,3,2,1,106,8,2,0.5911888671436978
26,0,3,1,2,4,6,2,0.7272118762611947
37,1,7,2,2,72,11,3,0.21310624157706284
24,1,3,1,3,4,11,3,0.8030252808849603
25,0,7,1,2,19,9,2,0.6801282715042763
21,0,7,4,0,53,13,2,0.7959698683791732
